ProductNaam,ProductDescription,ProductPrice,ProductImage,Maincategory,Subcategory,URL
Aeotec Alarmsirene Z-Wave Plus,test1234512524,54.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/160160419.jpg,Smart Home,Alarm (Security) ,https://www.hashop.nl/Aeotec-Alarmsirene-Z-Wave-Plus
Philio Multisound Sirene Z-Wave,test1234512525,79.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/480141935.jpg,Smart Home,Alarm (Security) ,https://www.hashop.nl/Philio-Multisound-Sirene-Z-Wave
Alarm RFID keypad,test1234512526,74.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/507018427.jpg,Smart Home,Alarm (Security) ,https://www.hashop.nl/RFID-keypad-tag
Aeotec KeyFob Z-Wave G5,test1234512527,53.75,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/19725869.jpeg,Smart Home,Alarm (Security) ,https://www.hashop.nl/Aeotec-KeyFob-Z-Wave-G5
Sticker alarm systeem 123x148mm,test1234512528,4.99,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/13207303.jpg,Smart Home,Alarm (Security) ,https://www.hashop.nl/SEC-ST-AS
VeraSecure Advanced Smart Home Security Controller - Z-Wave Plus,test1234512529,299.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/354598687.png,Smart Home,Alarm (Security) ,https://www.hashop.nl/VeraSecure-Advanced-Smart-Home-Security-Controller-Z-Wave-Plus
Domotica Security Set 4,test1234512530,139.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/534753654.jpg,Smart Home,Alarm (Security) ,https://www.hashop.nl/Domotica-Security-Set-4
Domotica Security Set 2,test1234512531,299,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/486696938.jpg,Smart Home,Alarm (Security) ,https://www.hashop.nl/Domotica-Security-Set-2
Domotica Security Set 3,test1234512532,119.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/534746694.jpg,Smart Home,Alarm (Security) ,https://www.hashop.nl/Domotica-Security-Set-3
Domotica Security Set 1,test1234512533,265,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/486662561.jpg,Smart Home,Alarm (Security) ,https://www.hashop.nl/Domotica-Security-Set-1
Vision Sirene (batterijversie) Z-Wave Plus,test1234512534,53.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/583320457.jpg,Smart Home,Alarm (Security) ,https://www.hashop.nl/Vision-Sirene-(batterijversie)-Z-Wave-Plus
Vision Sirene Gen 5 Z-Wave Plus,test1234512535,59.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/279183339.jpg,Smart Home,Alarm (Security) ,https://www.hashop.nl/Vision-Sirene-Gen-5-Z-Wave-Plus
POPP Solar Sirene voor buiten 2,test1234512536,149.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/647088167.png,Smart Home,Alarm (Security) ,https://www.hashop.nl/POPP-Solar-Sirene-voor-buiten-2
POPP Sirene voor buitenshuis gebruik met zonnecel,test1234512537,235,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/259831483.png,Smart Home,Alarm (Security) ,https://www.hashop.nl/POPP-Sirene-voor-buitenshuis-gebruik-met-zonnecel%C2%A0
POPP Keypad,test1234512538,179.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/487693670.png,Smart Home,Alarm (Security) ,https://www.hashop.nl/POPP-Keypad
Zipato Mini RFiD Keypad,test1234512539,58.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/238857635.jpg,Smart Home,Alarm (Security) ,https://www.hashop.nl/Zipato-Mini-RFiD-Keypad
Visonic Sleutelhanger afstandsbediening MCT-234,test1234512540,35.75,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/225250835.jpg,Smart Home,Alarm (Security) ,https://www.hashop.nl/Visonic-Sleutelhanger-afstandsbediening-MCT-234
Visonic Next PIR Diervriendelijk,test1234512541,74.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/14056437.jpg,Smart Home,Alarm (Security) ,https://www.hashop.nl/VIS035928
Visonic Next PIR,test1234512542,64.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/12694340.jpg,Smart Home,Alarm (Security) ,https://www.hashop.nl/VIS03591C
Visonic Deur/Raam Contact MCT-120,test1234512543,49.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/12695164.jpg,Smart Home,Alarm (Security) ,https://www.hashop.nl/Visonic-MCT-120
Two-way Keyfob MCT-237,test1234512544,74.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/12695089.jpg,Smart Home,Alarm (Security) ,https://www.hashop.nl/VIS02391A
